order_id,transaction_date,customer_name,region,sales_rep,product_name,category,quantity,unit_price,subtotal,discount_percent,discount_amount,total_amount,sales_cycle_days,status
ORD-2023-05037,8/19/2023,"Booker, Jones and Harrington",East,Patricia Miller,"Monitor 27""",Electronics,7,"$1,065.14 ",7455.98,0,0,7455.98,3,Completed
ORD-2024-07673,5/21/2024,"Mitchell, Nelson and Flores",West,Janet Williams,Desktop Station,Electronics,10,2147.84,21478.4,0,0,21478.4,67,Cancelled
ORD-2023-01114,24/04/2023,Schroeder-Kramer,Central,Debra Gardner,Conference Table,Furniture,9,240.04,2160.36,0,0,2160.36,9,COMPLETED
ORD-2023-05340,7/23/2023,Garner-Thornton,Central,Jeffrey Lawrence,Wireless Mouse,Electronics,3,1180.68,3542.04,0,0,3542.04,59,COMPLETED
ORD-2023-09721,1/9/2023,Williams Inc,East,Susan Rogers,Stapler Pro,Office Supplies,9,105.79,952.11,20,190.42,761.69,35,Completed
ORD-2024-06381,10/9/2024,,Central,Lisa Smith,Office Chair,Furniture,6,968.14,5808.84,5,290.44,5518.4,18,Completed
ORD-2024-01228,11/11/2024,Anderson Group,West,Maria Montgomery,Conference Table,Furniture,9,1493.91,13445.19,5,672.26,12772.93,72,Completed
ORD-2023-07063,1/3/2023,"James, Stewart and Higgins",East,Linda Wolfe,Wireless Mouse,Electronics,50,774.41,38720.5,0,0,38720.5,70,Completed
ORD-2023-10538,11/7/2023,"Morris, Thompson and Williams",West,Nicholas Arnold,Keyboard Elite,Electronics,50,2049.18,102459,10,10245.9,92213.1,78,Completed
ORD-2023-09700,5/4/2023,Chapman and Sons,West,Joshua Walker,Desktop Station,Electronics,6,2207.72,13246.32,5,662.32,12584,69,Completed
ORD-2022-03472,3/5/2022,Kelly-Norman,North,Michelle Ray,Bookshelf,Furniture,37,1691.98,62603.26,10,6260.33,56342.93,34,Completed
ORD-2024-01725,4/14/2024,Freeman-Chang,West,Jeremy Roberts,Keyboard Elite,Electronics,2,2464.66,4929.32,20,985.86,3943.46,23,Completed
ORD-2022-03925,2/15/2022,"Avery, Horton and Fernandez",North,Jeffrey Lawrence,Stapler Pro,Office Supplies,10,130.86,1308.6,0,0,1308.6,57,Completed
ORD-2022-01930,1/13/2022,Sandoval-Cunningham,South,Anthony Gonzalez,Desktop Station,Electronics,4,2194.19,8776.76,0,0,8776.76,12,Completed
ORD-2024-06073,7/27/2024,Gonzalez Group,North,Nicholas Arnold,Bookshelf,Furniture,2,1694.3,3388.6,,0,3388.6,1,Completed
ORD-2022-03199,4/26/2022,"Hicks, Bullock and Bailey",North,Christopher Hall,Laptop Pro,Electronics,3,1891.4,5674.2,0,0,5674.2,61,Completed
ORD-2024-10670,9/19/2024,"Hale, Myers and Larson",East,Amanda Dudley,Notebook Pack,Office Supplies,5,32.49,162.45,20,32.49,129.96,11,Completed
ORD-2024-10954,1/17/2024,Johnson-Rogers,West,Melanie Munoz,Pen Set,Office Supplies,1,$122.11 ,122.11,0,0,122.11,79,Completed
ORD-2022-02978,10/6/2022,Herman-Walker,,Nicholas Arnold,Keyboard Elite,Electronics,3,2141.9,6425.7,10,642.57,5783.13,42,Completed
ORD-2024-03354,8/6/2024,Bell-Lane,North,Maria Montgomery,Conference Table,Furniture,3,1337.09,4011.27,5,200.56,3810.71,4,Completed
ORD-2022-10751,6/4/2022,Baird-Sanchez,East,Matthew Moore,Wireless Mouse,Electronics,9,995.62,8960.58,10,896.06,8064.52,60,Completed
ORD-2022-03377,12/1/2022,Duran LLC,East,Maria Montgomery,Bookshelf,Furniture,9,8828.099999999999,7945.29,0,0,7945.29,69,Pending
ORD-2024-03907,1/24/2024,Boone-Simmons,North,Patricia Miller,Laptop Pro,Electronics,7,1789.61,12527.27,,0,12527.27,66,Completed
ORD-2024-07416,17/05/2024,Marshall-Elliott,West,Melanie Munoz,Stapler Pro,Office Supplies,2,88.45,176.9,10,17.69,159.21,56,Completed
ORD-2022-01961,25/08/2022,Freeman-Chang,North,Maria Montgomery,Keyboard Elite,Electronics,10,356.05,3560.5,0,0,3560.5,17,Completed
ORD-2022-02499,6/16/2022,Rodriguez LLC,South,Anthony Gonzalez,"Monitor 27""",Electronics,-10,365.5,3655,5,182.75,3472.25,11,Completed
ORD-2024-01817,11/25/2024,Atkins PLC,North,Susan Rogers,Desktop Station,Electronics,3,$349.23 ,1047.69,5,52.38,995.31,5,Completed
ORD-2024-04811,1/22/2024,Curry Inc,North,Christopher Hall,Paper Ream,Office Supplies,5,78.85,394.25,0,0,394.25,71,Completed
ORD-2023-08693,1/8/2023,Collins Group,North,Maria Montgomery,"Monitor 27""",Electronics,5,464.36,2321.8,10,232.18,2089.62,26,Completed
ORD-2023-08352,2/1/2023,Baird-Sanchez,North,Anthony Gonzalez,Paper Ream,Office Supplies,7,39.98,279.86,0,0,279.86,53,Completed
ORD-2022-04581,2/18/2022,Walker Ltd,West,Robert Johnson,Filing Cabinet,Furniture,3,"$1,243.77 ",3731.31,,186.57,3544.74,26,Completed
ORD-2024-01959,12/30/2024,Collier-Gillespie,South,Maria Montgomery,Paper Ream,Office Supplies,6,$111.56 ,669.36,20,133.87,535.49,77,Completed
ORD-2023-04305,5/2/2023,,Central,Jeffery Wagner,Notebook Pack,Office Supplies,2,106.08,212.16,15,31.82,180.34,49,Completed
ORD-2022-04129,11/10/2022,"Lawson, Morris and Ramos",West,Michelle Ray,"Monitor 27""",Electronics,1,1010.02,1010.02,0,0,1010.02,7,Completed
ORD-2024-01161,11/22/2024,"Garcia, Humphrey and Baker",West,Amanda Dudley,Stapler Pro,Office Supplies,3,27.45,82.35,0,0,82.35,56,Completed
ORD-2022-06527,10/18/2022,,East,Christopher Hall,Calculator,Office Supplies,9,55.58,500.22,0,0,500.22,45,Completed
ORD-2024-10979,12/19/2024,Lewis-Murphy,West,Jeffrey Lawrence,Laptop Pro,Electronics,2,204.94,409.88,15,61.48,348.4,10,Completed
ORD-2022-01656,5/28/2022,Riggs PLC,Central,Joshua Walker,Laptop Pro,Electronics,1,1878.33,1878.33,5,93.92,1784.41,90,Completed
ORD-2024-06961,27/10/2024,Smith-Frost,North,Christopher Hall,Conference Table,Furniture,8,792.86,6342.88,0,0,6342.88,15,Completed
ORD-2023-02284,8/28/2023,"Nelson, Morton and Medina",Central,Matthew Moore,Keyboard Elite,Electronics,8,1789.26,14314.08,0,0,14314.08,83,Completed
ORD-2023-04907,12/5/2023,Boone LLC,East,Melanie Munoz,Desktop Station,Electronics,8,799.73,6397.84,0,0,6397.84,67,Completed
ORD-2023-09053,11/19/2023,"Fuller, Ingram and Moss",South,Robert Johnson,Stapler Pro,Office Supplies,9,94,846,0,0,846,69,Completed
ORD-2022-03594,7/11/2022,"Williams, Mccoy and Cook",East,Christopher Hall,Filing Cabinet,Furniture,4,965.51,3862.04,10,386.2,3475.84,36,Completed
ORD-2023-06663,7/27/2023,Young Ltd,North,Amanda Dudley,Filing Cabinet,Furniture,7,1308.68,9160.76,,0,9160.76,36,Completed
ORD-2022-09723,7/29/2022,Hughes Inc,South,Susan Rogers,Keyboard Elite,Electronics,10,725.35,7253.5,0,0,7253.5,60,Completed
ORD-2022-02381,9/7/2022,Wilson-Jimenez,Central,Matthew Moore,"Monitor 27""",Electronics,8,1928.02,15424.16,15,2313.62,13110.54,41,COMPLETED
ORD-2024-09534,10/9/2024,Graham Group,North,Amanda Dudley,"Monitor 27""",Electronics,9,"$1,447.63 ",13028.67,0,0,13028.67,14,Completed
ORD-2022-08647,1/26/2022,Hancock and Sons,East,Lisa Smith,Wireless Mouse,Electronics,44,887.97,39070.68,0,0,39070.68,10,Completed
ORD-2024-01164,8/25/2024,Brown-Copeland,Central,Danielle Johnson,Pen Set,Office Supplies,8,126.36,1010.88,5,50.54,960.34,11,Completed
ORD-2022-07037,1/16/2022,"Mcdaniel, Bentley and Mclaughlin",West,Lisa Smith,Keyboard Elite,Electronics,2,756.69,1513.38,5,75.67,1437.71,35,Completed
ORD-2023-08767,11/14/2023,Byrd-Le,South,Debra Gardner,Stapler Pro,Office Supplies,8,46.79,374.32,15,56.15,318.17,64,Completed
ORD-2022-07242,7/19/2022,Cole-Palmer,Central,Anthony Gonzalez,Conference Table,Furniture,1,471.18,471.18,10,47.12,424.06,61,Completed
ORD-2024-03997,6/21/2024,Diaz Inc,West,Lindsay Blair,"Monitor 27""",Electronics,2,1467.87,2935.74,15,440.36,2495.38,,Completed
ORD-2023-09185,4/2/2023,Johnston-Odonnell,East,Linda Wolfe,Calculator,Office Supplies,6,$18.62 ,111.72,0,0,111.72,76,Completed
ORD-2022-02027,10/31/2022,Brennan-Johnson,South,Anthony Gonzalez,Calculator,Office Supplies,1,48.89,48.89,15,7.33,41.56,15,Completed
ORD-2022-02928,25/09/2022,"Shields, Cochran and Adams",South,Janet Williams,Wireless Mouse,Electronics,7,2164.04,15148.28,5,757.41,14390.87,54,Completed
ORD-2023-01234,7/19/2023,Collier-Gillespie,West,Michelle Ray,Wireless Mouse,Electronics,2,"$2,352.91 ",4705.82,0,0,4705.82,3,Completed
ORD-2024-09663,1/30/2024,,South,Linda Wolfe,Conference Table,Furniture,6,1486.01,8916.06,0,0,8916.06,66,COMPLETED
ORD-2022-01781,12/11/2022,"Booker, Jones and Harrington",Central,Danielle Johnson,Pen Set,Office Supplies,10,81.22,812.2,0,0,812.2,,Completed
ORD-2024-10406,9/18/2024,"Smith, Montoya and Evans",East,Lisa Smith,Keyboard Elite,Electronics,7,1112.72,7789.04,5,389.45,7399.59,8,Completed
ORD-2024-03924,6/7/2024,Miller-Wright,West,Danielle Johnson,Standing Desk,Furniture,10,$919.96 ,9199.6,0,0,9199.6,90,Completed
ORD-2024-05641,4/29/2024,Gutierrez Group,West,Janet Williams,Keyboard Elite,Electronics,48,$281.86 ,13529.28,10,1352.93,12176.35,39,Completed
ORD-2022-10047,8/17/2022,"Williams, Johnson and Wright",,Melanie Munoz,Paper Ream,Office Supplies,8,68.56,548.48,0,0,548.48,88,Completed
ORD-2024-05281,22/03/2024,Hayes LLC,East,Jeffery Wagner,Pen Set,Office Supplies,9,117.22,1054.98,20,211,843.98,3,Completed
ORD-2023-03186,11/7/2023,"Ramos, Nelson and Fischer",Central,Michelle Ray,Conference Table,Furniture,9,688.19,6193.71,0,0,6193.71,61,Completed
ORD-2022-06590,1/16/2022,Coffey-Phillips,Central,Patricia Miller,Calculator,Office Supplies,4,81.91,327.64,10,32.76,294.88,28,Completed
ORD-2022-09722,7/26/2022,Collier-Gillespie,East,Anthony Gonzalez,Pen Set,Office Supplies,10,34.04,340.4,10,34.04,306.36,42,Completed
ORD-2023-01021,1/25/2023,"Arroyo, Miller and Tucker",Wst,Craig Ramirez,Desktop Station,Electronics,7,377.79,2644.53,5,132.23,2512.3,87,Completed
ORD-2024-06138,10/8/2024,Willis and Sons,West,Matthew Moore,Office Chair,Furniture,2,"$1,226.70 ",2453.4,0,0,2453.4,86,Completed
ORD-2024-06537,7/11/2024,,Central,Anthony Gonzalez,Desktop Station,Electronics,8,959.75,7678,10,767.8,6910.2,23,Completed
ORD-2024-07956,1/10/2024,Moore Group,East,Michelle Ray,"Monitor 27""",Electronics,6,1828.12,10968.72,0,0,10968.72,33,Completed
ORD-2023-03517,1/3/2023,Armstrong-Andrews,East,Melanie Munoz,Keyboard Elite,Electronics,10,$860.22 ,8602.2,0,0,8602.2,34,Completed
ORD-2024-09455,12/12/2024,Donovan-Harris,North,Amanda Dudley,Pen Set,Office Supplies,3,79.21,237.63,0,0,237.63,72,Completed
ORD-2024-06036,11/30/2024,Graham Group,West,Maria Montgomery,Office Chair,Furniture,5,1165.78,5828.9,0,0,5828.9,35,Completed
ORD-2023-08392,9/11/2023,Hernandez PLC,North,Nicholas Arnold,Keyboard Elite,Electronics,7,2212.42,15486.94,0,0,15486.94,76,Completed
ORD-2024-02000,4/2/2024,Meadows PLC,North,Lisa Smith,Desktop Station,Electronics,9,944.2,8497.8,20,1699.56,6798.24,62,Completed
ORD-2024-02456,11/7/2024,"Jimenez, Glass and Stone",North,Melanie Munoz,Filing Cabinet,Furniture,1,1558.75,1558.75,0,0,1558.75,24,Completed
ORD-2024-08874,17/02/2024,"Booker, Jones and Harrington",East,Linda Wolfe,Standing Desk,Furniture,2,240.89,481.78,5,24.09,457.69,52,Completed
ORD-2024-05471,10/17/2024,Lowery-Kennedy,East,Cynthia Diaz,"Monitor 27""",Electronics,4,963.61,3854.44,,385.44,3469,55,Completed
ORD-2022-06338,10/1/2022,Gray Group,East,Michelle Ray,Pen Set,Office Supplies,5,47.65,238.25,,0,238.25,54,COMPLETED
ORD-2024-04009,5/24/2024,"Ramos, Nelson and Fischer",South,Matthew Moore,Wireless Mouse,Electronics,1,2348.11,2348.11,10,234.81,2113.3,65,Completed
ORD-2023-07018,10/10/2023,Mendez-Graham,East,Anthony Gonzalez,Wireless Mouse,Electronics,1,963.33,963.33,15,144.5,818.83,45,COMPLETED
ORD-2024-10724,2/29/2024,Robertson-Hays,East,Michelle Ray,Conference Table,Furniture,2,1514.46,3028.92,5,151.45,2877.47,31,Completed
ORD-2024-01130,2/3/2024,"Hensley, Powell and David",East,Jeremy Roberts,Notebook Pack,Office Supplies,9,28.22,253.98,10,25.4,228.58,,Completed
ORD-2024-06839,2/23/2024,Roberts-Landry,Central,Jeffery Wagner,Standing Desk,Furniture,7,278.5,1949.5,10,194.95,1754.55,68,Completed
ORD-2023-06554,4/14/2023,Green-Wright,East,Patricia Miller,Stapler Pro,Office Supplies,8,93.54,748.32,0,0,748.32,24,Completed
ORD-2022-07760,12/20/2022,Scott Ltd,West,Danielle Johnson,Office Chair,Furniture,5,1352.14,6760.7,0,0,6760.7,11,Completed
ORD-2022-03875,23/12/2022,"Diaz, Gibbs and Smith",South,Patricia Miller,Paper Ream,Office Supplies,5,$103.93 ,519.65,10,51.97,467.68,51,Pending
ORD-2024-03079,9/7/2024,Garcia-Smith,North,Jeffrey Lawrence,Stapler Pro,Office Supplies,2,121.82,243.64,10,24.36,219.28,88,Completed
ORD-2022-07428,6/19/2022,,,Amanda Dudley,Pen Set,Office Supplies,8,123.59,988.72,0,0,988.72,22,Completed
ORD-2024-08585,11/27/2024,"Miller, Ramos and Coleman",South,Cynthia Diaz,Stapler Pro,Office Supplies,50,42.83,2141.5,0,0,2141.5,32,Completed
ORD-2022-02551,10/26/2022,Cordova Group,West,Matthew Moore,Office Chair,Furniture,3,1376.31,4128.93,10,412.89,3716.04,45,Completed
ORD-2023-04533,8/9/2023,Lam LLC,West,Lisa Smith,Conference Table,Furniture,35,422.37,14782.95,0,0,14782.95,49,Completed
ORD-2024-04566,6/18/2024,"Brown, Romero and Collins",Central,Anthony Gonzalez,Laptop Pro,Electronics,2,831.12,1662.24,0,0,1662.24,51,Completed
ORD-2023-06108,12/9/2023,Kane PLC,North,Jeffrey Lawrence,Calculator,Office Supplies,10,20.08,200.8,0,0,200.8,17,Cancelled
ORD-2022-03732,10/21/2022,Reid Group,West,Susan Rogers,Keyboard Elite,Electronics,9,1177.78,10600.02,20,2120,8480.02,27,Completed
ORD-2023-01106,5/28/2023,,West,Patricia Miller,Conference Table,Furniture,7,1552.49,10867.43,20,2173.49,8693.94,49,Completed
ORD-2023-07942,10/30/2023,Brown-Shaw,East,Nicholas Arnold,Filing Cabinet,Furniture,7,346.56,2425.92,0,0,2425.92,12,Completed
ORD-2022-06828,1/13/2022,Powell LLC,North,Christopher Davis,"Monitor 27""",Electronics,5,1809.48,9047.4,20,1809.48,7237.92,87,Completed
ORD-2023-09749,3/24/2023,Graham Group,North,Melanie Munoz,Standing Desk,Furniture,6,1339.91,8039.46,20,1607.89,6431.57,7,Completed
ORD-2024-04380,2/9/2024,"Gould, Marshall and Scott",Central,Joshua Walker,"Monitor 27""",Electronics,7,"$1,429.11 ",10003.77,10,1000.38,9003.39,71,Completed
ORD-2022-07590,10/10/2022,,East,Linda Wolfe,Keyboard Elite,Electronics,1,2069.93,2069.93,0,0,2069.93,12,Completed
ORD-2024-03696,19/07/2024,Zhang PLC,South,Jill Rhodes,Keyboard Elite,Electronics,9,"$1,872.00 ",16848,0,0,16848,66,Completed
ORD-2023-09471,2/23/2023,Hernandez PLC,Central,Cynthia Diaz,"Monitor 27""",Electronics,4,"$1,659.89 ",6639.56,10,663.96,5975.6,56,Completed
ORD-2022-09492,6/29/2022,Donovan-Harris,South,Jeffrey Lawrence,Laptop Pro,Electronics,34,$925.06 ,31452.04,5,1572.6,29879.44,58,Completed
ORD-2024-08854,5/10/2024,Burgess-Thompson,North,Robert Johnson,Laptop Pro,Electronics,10,750.62,7506.2,10,750.62,6755.58,85,Completed
ORD-2023-04650,11/20/2023,Cooper Ltd,,Matthew Moore,Filing Cabinet,Furniture,6,$585.06 ,3510.36,10,351.04,3159.32,56,Completed
ORD-2023-08994,10/30/2023,"Tran, Jordan and Williams",Wst,Jeffrey Lawrence,Calculator,Office Supplies,4,72.12,288.48,10,28.85,259.63,82,Pending
ORD-2022-07459,3/1/2022,King-Martinez,North,Lisa Smith,Conference Table,Furniture,3,561.18,1683.54,5,84.18,1599.36,29,Completed
ORD-2024-07866,4/11/2024,Strickland-Shaw,South,Nicholas Arnold,Stapler Pro,Office Supplies,10,14.08,140.8,0,0,140.8,78,Completed
ORD-2022-08504,2/22/2022,Russell Group,,Matthew Moore,Office Chair,Furniture,7,671.93,4703.51,10,470.35,4233.16,36,COMPLETED
ORD-2024-04577,11/1/2024,Jones Inc,East,Jeffery Wagner,Pen Set,Office Supplies,6,147.88,887.28,10,88.73,798.55,80,Completed
ORD-2024-08307,10/22/2024,Bennett Group,North,Debra Gardner,Pen Set,Office Supplies,3,65.48,196.44,0,0,196.44,2,Completed
ORD-2024-01803,9/26/2024,"Harris, Collins and Carney",East,Nicholas Arnold,Wireless Mouse,Electronics,7,"$1,828.58 ",12800.06,10,1280.01,11520.05,35,Completed
ORD-2024-06091,1/26/2024,"Brown, Harris and Dougherty",,Patricia Miller,Notebook Pack,Office Supplies,5,122.25,611.25,15,91.69,519.56,86,Completed
ORD-2024-03965,1/21/2024,Rasmussen LLC,Central,Matthew Moore,Desktop Station,Electronics,3,1337.88,4013.64,0,0,4013.64,35,COMPLETED
ORD-2022-09402,5/25/2022,"Ferrell, Rice and Maddox",South,Lindsay Blair,Keyboard Elite,Electronics,8,"$1,917.74 ",15341.92,20,3068.38,12273.54,11,Completed
ORD-2024-03772,23/10/2024,May-Ross,Central,Susan Rogers,Keyboard Elite,Electronics,8,479.49,3835.92,15,575.39,3260.53,1,Completed
ORD-2022-10811,4/23/2022,"Bryan, Smith and Booth",South,Michelle Ray,Conference Table,Furniture,8,966,7728,5,386.4,7341.6,48,Completed
ORD-2024-09822,7/26/2024,"Hicks, Bullock and Bailey",South,Nicholas Arnold,Paper Ream,Office Supplies,8,82.02,656.16,15,98.42,557.74,59,Completed
ORD-2023-02314,6/19/2023,"Beltran, Lozano and Mcgee",North,Matthew Moore,Keyboard Elite,Electronics,4,1596.62,6386.48,15,957.97,5428.51,61,Completed
ORD-2023-07479,6/30/2023,Blackwell LLC,West,Michelle Ray,Calculator,Office Supplies,7,142.39,996.73,0,0,996.73,26,Completed
ORD-2022-07700,25/01/2022,Valentine-Holland,South,Joshua Walker,Notebook Pack,Office Supplies,10,10.55,105.5,0,0,105.5,85,Completed
ORD-2024-10748,5/31/2024,"Clark, Guerrero and Moore",South,Lindsay Blair,Office Chair,Furniture,30,"$1,304.42 ",39132.6,0,0,39132.6,27,Completed
ORD-2022-04146,9/28/2022,Brennan-Johnson,East,Linda Wolfe,Office Chair,Furniture,2,$353.34 ,706.68,0,0,706.68,64,Completed
ORD-2024-01374,11/3/2024,Cole-Palmer,South,Anthony Gonzalez,Standing Desk,Furniture,10,417.04,4170.4,0,0,4170.4,26,Completed
ORD-2024-10881,1/21/2024,Ross LLC,Central,Melanie Munoz,Desktop Station,Electronics,47,2187.27,102801.69,,5140.08,97661.61,51,Completed
ORD-2022-05454,4/23/2022,Crosby-Ramirez,East,Patricia Miller,Wireless Mouse,Electronics,48,"$1,368.52 ",65688.96,20,13137.79,52551.17,90,Completed
ORD-2024-01554,1/19/2024,Marshall-Petersen,East,Jeffery Wagner,Office Chair,Furniture,1,504.78,504.78,20,100.96,403.82,79,Completed
ORD-2022-01618,10/12/2022,Newton and Sons,South,Jeremy Roberts,Calculator,Office Supplies,1,91.31,91.31,,18.26,73.05,58,Completed
ORD-2024-07685,9/29/2024,Wilkerson-Day,South,Craig Ramirez,"Monitor 27""",Electronics,9,416.46,3748.14,15,562.22,3185.92,,Completed
ORD-2024-09281,5/10/2024,Hicks-Hill,,Lisa Smith,Desktop Station,Electronics,4,300.14,1200.56,5,60.03,1140.53,42,Completed
ORD-2022-08847,10/24/2022,"Fernandez, Kim and George",West,Lindsay Blair,"Monitor 27""",Electronics,1,"$2,060.87 ",2060.87,5,103.04,1957.83,39,Completed
ORD-2022-03134,7/24/2022,Harrell LLC,West,Amanda Dudley,"Monitor 27""",Electronics,17,348.66,5927.22,10,592.72,5334.5,31,Completed
ORD-2024-04876,6/17/2024,Buchanan LLC,West,Janet Williams,Filing Cabinet,Furniture,5,223.34,1116.7,0,0,1116.7,26,Completed
ORD-2022-04462,5/5/2022,Sandoval-Cunningham,North,Anthony Gonzalez,"Monitor 27""",Electronics,10,1178.04,11780.4,0,0,11780.4,50,Completed
ORD-2024-02579,11/10/2024,"Lee, Horton and Snyder",Central,Jeffery Wagner,"Monitor 27""",Electronics,9,"$2,173.79 ",19564.11,0,0,19564.11,,Completed
ORD-2022-09654,1/5/2022,"Dyer, Potter and Mack",North,Christopher Davis,Laptop Pro,Electronics,2,1991.51,3983.02,20,796.6,3186.42,22,Completed
ORD-2023-04567,9/27/2023,"Parker, Ortiz and Powell",West,Danielle Johnson,Conference Table,Furniture,5,$954.56 ,4772.8,0,0,4772.8,52,COMPLETED
ORD-2023-03223,1/9/2023,"Walker, Hernandez and Baker",East,Cynthia Diaz,Pen Set,Office Supplies,9,40.47,364.23,10,36.42,327.81,69,Completed
ORD-2024-10747,11/17/2024,Davis-Lewis,South,Anthony Gonzalez,Standing Desk,Furniture,2,941.94,1883.88,10,188.39,1695.49,39,Completed
ORD-2024-08712,5/9/2024,Jones-Young,Central,Patricia Miller,Notebook Pack,Office Supplies,1,36.72,36.72,0,0,36.72,8,Completed
ORD-2023-04680,16/01/2023,Johnson-Carlson,West,Christopher Hall,pen set,Office Supplies,8,88.77,710.16,5,35.51,674.65,24,Completed
ORD-2023-09986,11/13/2023,"Cole, Glass and Cunningham",East,Jeffrey Lawrence,Filing Cabinet,Furniture,2,1206.58,2413.16,0,0,2413.16,29,Completed
ORD-2022-02716,21/04/2022,"Andrews, Higgins and Carter",West,Susan Rogers,Wireless Mouse,Electronics,2,1881.96,3763.92,10,376.39,3387.53,84,Completed
ORD-2024-05082,11/12/2024,Morgan-Lopez,Sout,Jill Rhodes,"Monitor 27""",Electronics,2,1027,2054,10,205.4,1848.6,19,Completed
ORD-2023-01931,2/23/2023,May-Ross,,Craig Ramirez,Wireless Mouse,Electronics,8,1342.45,10739.6,0,0,10739.6,32,Completed
ORD-2022-09781,4/14/2022,Harrison-Alexander,East,Robert Johnson,Conference Table,Furniture,1,816.66,816.66,0,0,816.66,4,Completed
ORD-2023-04671,7/7/2023,Hicks-Hill,Central,Christopher Davis,Laptop Pro,Electronics,2,2455.93,4911.86,0,0,4911.86,39,Completed
ORD-2024-10971,7/15/2024,Kim Inc,East,Lisa Smith,Laptop Pro,Electronics,2,625.65,1251.3,10,125.13,1126.17,8,Completed
ORD-2024-07369,5/13/2024,Jones and Sons,West,Amanda Dudley,Conference Table,Furniture,5,1303.72,6518.6,20,1303.72,5214.88,68,Completed
ORD-2024-02563,8/27/2024,Wilkerson-Arias,Central,Michelle Ray,Stapler Pro,Office Supplies,2,121.7,243.4,5,12.17,231.23,45,Cancelled
ORD-2022-01062,3/5/2022,Boone-Simmons,South,Lindsay Blair,Wireless Mouse,Electronics,3,$618.50 ,1855.5,0,0,1855.5,15,Completed
ORD-2022-08320,3/9/2022,Bishop-Goodwin,Central,Craig Ramirez,Laptop Pro,Electronics,4,"$1,568.07 ",6272.28,0,0,6272.28,81,Completed
ORD-2022-04785,11/27/2022,"Robinson, Jones and Welch",West,Anthony Gonzalez,Conference Table,Furniture,37,"$1,398.73 ",51753.01,0,0,51753.01,12,Completed
ORD-2024-07334,7/20/2024,Marshall-Petersen,Central,Anthony Gonzalez,Stapler Pro,Office Supplies,9,12.26,110.34,5,5.52,104.82,3,Completed
ORD-2022-04569,4/9/2022,Rangel LLC,North,Maria Montgomery,Stapler Pro,Office Supplies,9,145.39,1308.51,0,0,1308.51,28,Completed
ORD-2024-09637,3/22/2024,"Williams, Mccoy and Cook",South,Nicholas Arnold,  Notebook Pack  ,Office Supplies,7,139.57,976.99,10,97.7,879.29,3,Completed
ORD-2022-05934,2/6/2022,Duran LLC,East,Jeremy Roberts,Stapler Pro,Office Supplies,7,$73.12 ,511.84,0,0,511.84,49,Completed
ORD-2022-09725,17/02/2022,Jackson-Lawson,,Jeffery Wagner,Filing Cabinet,Furniture,2,245.08,490.16,0,0,490.16,79,Completed
ORD-2023-08273,9/27/2023,Burch-Montoya,North,Jill Rhodes,Filing Cabinet,Furniture,5,493.44,2467.2,15,370.08,2097.12,68,Completed
ORD-2022-10464,10/5/2022,"Carter, Garcia and Murphy",South,Jeffrey Lawrence,Notebook Pack,Office Supplies,4,101.06,404.24,15,60.64,343.6,6,COMPLETED
ORD-2022-07053,4/11/2022,Pollard and Sons,North,Amanda Dudley,Calculator,Office Supplies,5,63.17,315.85,5,15.79,300.06,72,Completed
ORD-2022-08262,28/12/2022,Paul-Kline,North,Anthony Gonzalez,"Monitor 27""",Electronics,2,1969.59,3939.18,20,787.84,3151.34,47,Completed
ORD-2023-03103,8/22/2023,"Hensley, Powell and David",East,Michelle Ray,pen set,Office Supplies,2,41,82,20,16.4,65.6,51,Completed
ORD-2024-08072,12/7/2024,Johnson-Carlson,West,Danielle Johnson,Paper Ream,Office Supplies,7,143.99,1007.93,0,0,1007.93,49,Completed
ORD-2022-04285,5/28/2022,Bean LLC,North,Lindsay Blair,Standing Desk,Furniture,4,963.12,3852.48,0,0,3852.48,89,Completed
ORD-2022-02999,10/4/2022,Davis Group,North,Danielle Johnson,"Monitor 27""",Electronics,10,1178.68,11786.8,0,0,11786.8,54,Completed
ORD-2022-08379,12/7/2022,"Johnston, Sanchez and Kennedy",South,Debra Gardner,Calculator,Office Supplies,2,96.15,192.3,0,0,192.3,11,COMPLETED
ORD-2024-05568,6/30/2024,Bean LLC,North,Jill Rhodes,Wireless Mouse,Electronics,10,1214.89,12148.9,5,607.45,11541.45,1,Completed
ORD-2022-02693,5/3/2022,"Smith, Gilmore and Johnston",East,Robert Johnson,Pen Set,Office Supplies,7,74.22,519.54,0,0,519.54,36,Completed
ORD-2022-07589,2/9/2022,"Henderson, Cox and Cox",Central,Matthew Moore,Keyboard Elite,Electronics,7,994.57,6961.99,0,0,6961.99,78,Cancelled
ORD-2023-02397,12/6/2023,Ruiz Ltd,West,Anthony Gonzalez,Wireless Mouse,Electronics,10,"$1,627.48 ",16274.8,5,813.74,15461.06,80,Completed
ORD-2024-09540,10/6/2024,"Valentine, Joyce and Murray",West,Jeremy Roberts,Bookshelf,Furniture,9,1013.93,9125.37,10,912.54,8212.83,21,Completed
ORD-2024-05970,18/02/2024,Ramirez-Bean,North,Janet Williams,Pen Set,Office Supplies,3,103.44,310.32,0,0,310.32,,Completed
ORD-2023-01967,1/2/2023,"Burke, Martinez and Riggs",Central,Susan Rogers,Stapler Pro,Office Supplies,3,$78.25 ,234.75,0,0,234.75,55,Completed
